ind logFC logCPM PValue twd PValue_fdr Decide_test August_1m August_2m August_3m August_4m December_1m December_2m December_3m December_4m
13822 ind-13822 -7.97982720868513 2.50604518717206 0.550580623012923 34.5136909424735 1 0 0 0 0 121 0 0 0 0
13823 ind-13823 -7.97982722135623 2.50604518717206 0.550546208983866 34.50991163333 1 0 0 0 0 121 0 0 0 0
13824 ind-13824 -7.37863068290932 1.98333634643555 0.642827045335358 43.1999964215739 1 0 0 73 0 0 0 0 0 0
13825 ind-13825 -8.7462041211444 3.20562220701474 0.43714145158842 27.1874189876931 1 0 189 0 0 0 0 0 0 0
13826 ind-13826 -7.96724898263456 2.49428042628376 0.570489166106466 36.7380520235841 1 0 0 110 0 0 0 0 0 0
13827 ind-13827 7.60503137732076 2.17847675849431 0.684140031882449 52.304874340671 1 0 0 0 0 0 0 0 0 106
13828 ind-13828 7.256549387742 1.88328594999726 0.771991818815714 73.6178482006369 1 0 0 0 0 0 83 0 0 0
13829 ind-13829 -8.12852857935402 2.63832659579893 0.568788934162434 37.3279900322942 1 0 0 0 116 0 0 0 0 0
13830 ind-13830 -2.15786392349816 4.8539441228738 0.613740496853181 9.70730718790953 1 0 303 0 194 0 0 0 0 141
13831 ind-13831 -7.37863068297594 1.98333634643555 0.642828900191914 43.20029000698 1 0 0 73 0 0 0 0 0 0
13832 ind-13832 0.361741142414984 4.14669710788971 0.93729123655958 10.9473306964031 1 0 0 0 155 0 124 0 68 70
13833 ind-13833 -0.0325536023649662 3.78197337251206 0.998339878850482 24.4893470722123 1 0 0 146 0 0 0 0 0 177
13834 ind-13834 -7.37863068304257 1.98333634643555 0.642830755020969 43.2005835910284 1 0 0 73 0 0 0 0 0 0
13835 ind-13835 -7.96724898318109 2.49428042628376 0.570510997637574 36.7406653166716 1 0 0 110 0 0 0 0 0 0
13836 ind-13836 0.445036837185726 3.79151583439401 0.945020747090626 17.354236202662 1 0 0 0 116 0 0 0 102 106
13837 ind-13837 -0.606165393166213 3.58522020747988 0.948756245142294 27.4176474143121 1 0 151 0 0 0 0 130 0 0
13838 ind-13838 -8.0063969506695 2.52918062155122 0.566342046442364 36.4222284782457 1 0 113 0 0 0 0 0 0 0
13839 ind-13839 8.57627104655035 3.0488429743266 0.537866392514757 35.9437834325888 1 0 0 0 0 0 208 0 0 0
13840 ind-13840 -7.97982723402892 2.50604518717206 0.550511793083254 34.5061326764331 1 0 0 0 0 121 0 0 0 0
13841 ind-13841 -1.20073424314725 4.37534503632121 0.817116949649847 12.9060250453213 1 0 227 0 77 0 166 0 0 0
13842 ind-13842 7.83258374189491 2.37671356476853 0.669055347082202 50.9910380455939 1 0 0 0 0 0 124 0 0 0
13843 ind-13843 -0.906345810799626 3.90360908742141 0.911600282832739 23.1271689657442 1 0 0 0 194 0 0 0 136 0
13844 ind-13844 -0.283369399771061 2.88664059368319 0.982610131812488 38.8835570737106 1 0 0 0 77 0 83 0 0 0
13845 ind-13845 -7.53991072586084 2.1200107663726 0.617167452121047 40.4048427745948 1 0 0 0 77 0 0 0 0 0
13846 ind-13846 -7.97982724670321 2.50604518717206 0.550477375311296 34.5023540717669 1 0 0 0 0 121 0 0 0 0
13847 ind-13847 7.25654939105817 1.88328594999726 0.772037807572636 73.6352296928375 1 0 0 0 0 0 83 0 0 0
13848 ind-13848 7.2565493943748 1.88328594999726 0.772083805734616 73.6526217181776 1 0 0 0 0 0 83 0 0 0
13849 ind-13849 2.1661017883332 4.24109586826528 0.618582929597072 9.9378139602129 1 0 0 73 0 0 166 0 136 106
13850 ind-13850 1.02726669730003 3.42451135021279 0.887701496074409 19.9229139247979 1 0 0 73 0 0 83 0 102 0
13851 ind-13851 6.96783629315525 1.64761630766568 0.926579091041036 244.282587388196 1 0 0 0 0 0 0 0 68 0
13852 ind-13852 -1.4659749438616 3.3675341633607 0.850215278655027 21.2039674824598 1 0 75 0 77 0 0 0 0 70
13853 ind-13853 -2.50016060745967 4.39258775616308 0.548030025182773 9.25509663980308 1 0 0 73 116 202 83 0 0 0
13854 ind-13854 7.0102011031856 1.68165063991943 0.807745473896654 86.5721367165914 1 0 0 0 0 0 0 0 0 70
13855 ind-13855 7.22418101831968 1.85693017734208 0.769478301551636 72.466982820623 1 0 0 0 0 0 0 86 0 0
13856 ind-13856 7.22418102284574 1.85693017734208 0.769456071088231 72.4587872326714 1 0 0 0 0 0 0 86 0 0
13857 ind-13857 -7.37863068310919 1.98333634643555 0.642832609822525 43.2008771737193 1 0 0 73 0 0 0 0 0 0
13858 ind-13858 7.01020109832386 1.68165063991943 0.807680498614399 86.5387950213327 1 0 0 0 0 0 0 0 0 70
13859 ind-13859 -7.41787366455483 2.01650556324904 0.620756721005054 40.118198246382 1 0 75 0 0 0 0 0 0 0
13860 ind-13860 7.01020109346544 1.68165063991943 0.807615573889214 86.5055016843263 1 0 0 0 0 0 0 0 0 70
13861 ind-13861 -7.38585663233822 1.99020127468281 0.613629618087481 39.0256965516518 1 0 0 0 0 80 0 0 0 0
13862 ind-13862 0.187152644575485 2.98763349457455 0.988096661994576 35.8257696155219 1 0 75 0 0 0 0 0 0 106
13863 ind-13863 7.81701243902844 2.36337807495435 0.668814984632172 50.759925238977 1 0 0 0 0 0 0 130 0 0
13864 ind-13864 8.34174503496277 2.83340075036901 0.612484953826398 44.5069491406841 1 0 0 0 0 0 0 0 0 177
13865 ind-13865 -0.67084110670005 4.35274665579702 0.875677736083489 10.0016535157995 1 0 113 73 77 0 208 0 0 0
13866 ind-13866 -7.41787366381953 2.01650556324904 0.620737598346726 40.1154942874882 1 0 75 0 0 0 0 0 0 0
13867 ind-13867 0.733986664102393 3.84092660766378 0.908008584493965 16.8793802506119 1 0 113 0 0 0 0 173 0 70
13868 ind-13868 -8.69928920180843 3.16190036830027 0.448375838768803 27.9158897497944 1 0 0 183 0 0 0 0 0 0
13869 ind-13869 0.729983474528162 3.25045165199182 0.92389839385291 20.6222987098314 1 0 0 0 0 80 0 86 0 70
13870 ind-13870 7.9620560752361 2.49124669085676 0.667093769145583 51.4770111732293 1 0 0 0 0 0 0 0 136 0
13871 ind-13871 7.25654939769186 1.88328594999726 0.772129813307571 73.6700242874085 1 0 0 0 0 0 83 0 0 0
13872 ind-13872 7.25654940100936 1.88328594999726 0.772175830297428 73.687437411298 1 0 0 0 0 0 83 0 0 0
13873 ind-13873 -7.37863068317581 1.98333634643555 0.642834464596581 43.2011707550527 1 0 0 73 0 0 0 0 0 0
13874 ind-13874 -2.67955909878087 4.26172388451481 0.61935266580754 13.0846037543924 1 0 0 0 194 161 0 0 68 0
13875 ind-13875 7.25654940432732 1.88328594999726 0.772221856710117 73.7048611006287 1 0 0 0 0 0 83 0 0 0
13876 ind-13876 8.01482478865351 2.53825061772506 0.66113210419681 50.7234073139578 1 0 0 0 0 0 0 0 0 141
13877 ind-13877 -8.37429292719084 2.86186544829182 0.521722057643741 33.2799973569773 1 0 0 146 0 0 0 0 0 0
13878 ind-13878 -7.96724898372754 2.49428042628376 0.570532827224887 36.7432786343946 1 0 0 110 0 0 0 0 0 0
13879 ind-13879 8.34174503414099 2.83340075036901 0.612460624943492 44.5032179278274 1 0 0 0 0 0 0 0 0 177
13880 ind-13880 -7.37863068324243 1.98333634643555 0.642836319343139 43.2014643350285 1 0 0 73 0 0 0 0 0 0
13881 ind-13881 7.83258374367848 2.37671356476853 0.669089399348887 50.9977085899843 1 0 0 0 0 0 124 0 0 0
13882 ind-13882 -8.42321123346649 2.90668557291036 0.50436698642688 31.7820505188886 1 0 151 0 0 0 0 0 0 0
13883 ind-13883 7.60503137328958 2.17847675849431 0.684066949701016 52.2896700939717 1 0 0 0 0 0 0 0 0 106
13884 ind-13884 -0.682136025898174 4.65412770202885 0.857332689525357 8.51079208496069 1 0 0 0 0 363 83 0 68 106
13885 ind-13885 1.59273919387179 3.80741179903931 0.803139375353168 16.873054754009 1 0 0 73 0 0 0 216 0 70
13886 ind-13886 6.96783628166623 1.64761630766568 0.926396025668915 243.645979605577 1 0 0 0 0 0 0 0 68 0
13887 ind-13887 -7.4178736630843 2.01650556324904 0.620718478048092 40.1127909291094 1 0 75 0 0 0 0 0 0 0
13888 ind-13888 7.25654940764571 1.88328594999726 0.772267892551581 73.7222953661998 1 0 0 0 0 0 83 0 0 0
13889 ind-13889 7.60503136925835 2.17847675849431 0.683993875728266 52.2744744966257 1 0 0 0 0 0 0 0 0 106
13890 ind-13890 7.22418102736978 1.85693017734208 0.769433851294457 72.4505971486784 1 0 0 0 0 0 0 86 0 0
13891 ind-13891 -1.49868947661232 3.59300747098032 0.832363726758381 19.0447973819498 1 0 113 73 0 0 0 86 0 0
13892 ind-13892 -7.3858566450684 1.99020127468281 0.613605905502719 39.022471391756 1 0 0 0 0 80 0 0 0 0
13893 ind-13893 -0.439838496460774 3.936610820945 0.943322325614789 16.1205507847059 1 0 75 0 0 121 0 0 170 0
13894 ind-13894 6.96783627019871 1.64761630766568 0.926213346554761 243.013862583667 1 0 0 0 0 0 0 0 68 0
13895 ind-13895 7.54894339414149 2.13025168859109 0.700984946056168 55.5088148759048 1 0 0 0 0 0 0 0 102 0
13896 ind-13896 -7.53991070784187 2.1200107663726 0.617122494272345 40.3984874138155 1 0 0 0 77 0 0 0 0 0
13897 ind-13897 -0.712798759890568 3.66195151798647 0.939007474377255 26.5739547921982 1 0 0 0 155 0 124 0 0 0
13898 ind-13898 7.96205607434411 2.49124669085676 0.66707156310514 51.4726429492216 1 0 0 0 0 0 0 0 136 0
13899 ind-13899 -0.940731812090662 3.80119902804674 0.885319056477963 17.3173812658151 1 0 0 0 77 121 124 0 0 0
13900 ind-13900 7.01020108861032 1.68165063991943 0.807550699649559 86.4722565939183 1 0 0 0 0 0 0 0 0 70
13901 ind-13901 6.96783625875254 1.64761630766568 0.92603105119536 242.386184557882 1 0 0 0 0 0 0 0 68 0
13902 ind-13902 -7.97982725768294 2.50604518717206 0.550447561184072 34.4990813355817 1 0 0 0 0 121 0 0 0 0
13903 ind-13903 -0.754172176475059 3.95624785281558 0.90215641186434 16.1832602299735 1 0 0 0 194 0 83 0 68 0
13904 ind-13904 -7.38585665779734 1.99020127468281 0.61358219630663 39.0192470796803 1 0 0 0 0 80 0 0 0 0
13905 ind-13905 12.2095124395593 6.57837786549587 0.0052752779959896 5.56679962906444 0.759853548917386 0 0 0 0 0 0 0 2593 0
13906 ind-13906 7.01020108375851 1.68165063991943 0.807485875824056 86.4390596388148 1 0 0 0 0 0 0 0 0 70
13907 ind-13907 -7.37863068330905 1.98333634643555 0.642838174062201 43.201757913647 1 0 0 73 0 0 0 0 0 0
13908 ind-13908 7.25654941096455 1.88328594999726 0.772313937827763 73.7397402188252 1 0 0 0 0 0 83 0 0 0
13909 ind-13909 1.53029977989312 5.04448013437909 0.645024917856347 6.86774779037686 1 0 0 183 0 0 166 303 204 0
13910 ind-13910 7.60503136477277 2.17847675849431 0.683912576367176 52.2575765962699 1 0 0 0 0 0 0 0 0 106
13911 ind-13911 -7.41787366234913 2.01650556324904 0.620699360108575 40.1100881710246 1 0 75 0 0 0 0 0 0 0
13912 ind-13912 -8.42321123177446 2.90668557291036 0.504285877475906 31.7742401130444 1 0 151 0 0 0 0 0 0 0
13913 ind-13913 7.01020107891001 1.68165063991943 0.807421102341495 86.4059107080799 1 0 0 0 0 0 0 0 0 70
13914 ind-13914 -7.96724898427392 2.49428042628376 0.570554654868819 36.7458919767737 1 0 0 110 0 0 0 0 0 0
13915 ind-13915 -7.38585667052504 1.99020127468281 0.613558490498239 39.0160236150551 1 0 0 0 0 80 0 0 0 0
13916 ind-13916 -7.37863068337567 1.98333634643555 0.642840028753765 43.2020514909081 1 0 0 73 0 0 0 0 0 0
13917 ind-13917 7.25654941428385 1.88328594999726 0.772359992544617 73.7571956693352 1 0 0 0 0 0 83 0 0 0
13918 ind-13918 -7.53991068982066 2.1200107663726 0.617077534628157 40.3921332590647 1 0 0 0 77 0 0 0 0 0
13919 ind-13919 0.0846268198662263 3.85418206028329 0.990235068265152 16.5554302382813 1 0 0 0 0 161 124 0 0 70
13920 ind-13920 -7.53991067179721 2.1200107663726 0.617032573188749 40.3857803100371 1 0 0 0 77 0 0 0 0 0
13921 ind-13921 8.01482478954229 2.53825061772506 0.661153959721035 50.7275903994741 1 0 0 0 0 0 0 0 0 141
13922 ind-13922 -7.53991065377152 2.1200107663726 0.616987609954391 40.3794285664278 1 0 0 0 77 0 0 0 0 0
13923 ind-13923 0.123320840978222 3.62299109874888 0.989792494527805 27.3542363563026 1 0 0 0 116 0 166 0 0 0
13924 ind-13924 1.41874700948945 3.68445861265871 0.830351879353728 17.6304219412635 1 0 0 73 0 0 0 0 102 141
13925 ind-13925 2.32626603460602 4.37680391279004 0.57383526989742 9.1535423531845 1 0 0 0 0 80 83 173 0 212
13926 ind-13926 7.01020107406479 1.68165063991943 0.807356379130823 86.3728096911333 1 0 0 0 0 0 0 0 0 70
13927 ind-13927 8.57627104481155 3.0488429743266 0.537818247042397 35.9383848053294 1 0 0 0 0 0 208 0 0 0
13928 ind-13928 8.60132515653665 3.07202911705792 0.533819505501625 35.5983879947343 1 0 0 0 0 0 0 0 0 212
13929 ind-13929 -0.529726566642941 2.78951988493177 0.970232614667419 41.6100942954762 1 0 0 0 77 0 0 0 0 70
13930 ind-13930 -8.96436570525945 3.4101553318989 0.400595976408453 25.1648271719896 1 0 0 220 0 0 0 0 0 0
13931 ind-13931 -7.41787366161402 2.01650556324904 0.6206802445276 40.1073860130132 1 0 75 0 0 0 0 0 0 0
13932 ind-13932 7.22418103189181 1.85693017734208 0.769411642162109 72.4424125629048 1 0 0 0 0 0 0 86 0 0
13933 ind-13933 -3.36741509892416 5.83734601619688 0.146052954555997 3.53206936362494 1 0 340 293 194 323 0 0 136 0
13934 ind-13934 7.01020106922288 1.68165063991943 0.807291706121154 86.3397564777506 1 0 0 0 0 0 0 0 0 70
13935 ind-13935 -0.731640571894435 4.50403199414583 0.880887715588506 12.0022858782739 1 0 303 0 0 0 124 0 102 0
13936 ind-13936 7.83258374546224 2.37671356476853 0.669123457445493 51.0043816296759 1 0 0 0 0 0 124 0 0 0
13937 ind-13937 7.25654941760358 1.88328594999726 0.772406056708102 73.7746617285759 1 0 0 0 0 0 83 0 0 0
13938 ind-13938 7.60503136028728 2.17847675849431 0.683831290004954 52.2406899748115 1 0 0 0 0 0 0 0 0 106
13939 ind-13939 -8.39044136551022 2.87708795247917 0.498065659190233 31.0390628360252 1 0 0 0 0 161 0 0 0 0
13940 ind-13940 -7.38585668325148 1.99020127468281 0.613534788076577 39.0128009975105 1 0 0 0 0 80 0 0 0 0
13941 ind-13941 7.01020106438425 1.68165063991943 0.807227083241763 86.3067509580604 1 0 0 0 0 0 0 0 0 70
13942 ind-13942 7.25654942092376 1.88328594999726 0.772452130324183 73.7921384074085 1 0 0 0 0 0 83 0 0 0
13943 ind-13943 -8.00639695006271 2.52918062155122 0.566318666375758 36.4194693809593 1 0 113 0 0 0 0 0 0 0
13944 ind-13944 -7.37863068344229 1.98333634643555 0.642841883417834 43.2023450668118 1 0 0 73 0 0 0 0 0 0
13945 ind-13945 7.22418103641182 1.85693017734208 0.769389443682991 72.4342334696191 1 0 0 0 0 0 0 86 0 0
13946 ind-13946 -7.53991063574358 2.1200107663726 0.616942644925349 40.3730780279317 1 0 0 0 77 0 0 0 0 0
13947 ind-13947 -7.5399106177134 2.1200107663726 0.61689767810189 40.3667286942437 1 0 0 0 77 0 0 0 0 0
13948 ind-13948 1.00309837374475 4.52979168657757 0.799765047235644 8.92588422034499 1 0 0 0 155 0 166 0 102 141
13949 ind-13949 6.96783624732761 1.64761630766568 0.925849137121446 241.762894612061 1 0 0 0 0 0 0 0 68 0
13950 ind-13950 -8.699289201364 3.16190036830027 0.448350871106637 27.9138556466018 1 0 0 183 0 0 0 0 0 0
13951 ind-13951 1.04163256942944 4.03275774701669 0.858797122357974 15.1579352286831 1 0 113 0 0 0 166 130 0 0
13952 ind-13952 -7.97982726866418 2.50604518717206 0.550417744791035 34.4958087690434 1 0 0 0 0 121 0 0 0 0
13953 ind-13953 -0.529726544931631 2.78951988493177 0.97022584701285 41.5994698698266 1 0 0 0 77 0 0 0 0 70
13954 ind-13954 7.0102010595489 1.68165063991943 0.807162510422083 86.2737930225435 1 0 0 0 0 0 0 0 0 70
13955 ind-13955 -7.3786306835089 1.98333634643555 0.642843738054409 43.2026386413583 1 0 0 73 0 0 0 0 0 0
13956 ind-13956 -7.53991059968097 2.1200107663726 0.616852709484285 40.3603805650593 1 0 0 0 77 0 0 0 0 0
13957 ind-13957 6.96783623592375 1.64761630766568 0.925667601897024 241.143942660246 1 0 0 0 0 0 0 0 68 0
13958 ind-13958 -7.5399105816463 2.1200107663726 0.6168077390728 40.3540336400738 1 0 0 0 77 0 0 0 0 0
13959 ind-13959 -0.529726523216741 2.78951988493177 0.970219078602939 41.5888491141564 1 0 0 0 77 0 0 0 0 70
13960 ind-13960 -7.97982727964694 2.50604518717206 0.550387926132263 34.4925363721714 1 0 0 0 0 121 0 0 0 0
13961 ind-13961 7.25654942424439 1.88328594999726 0.772498213398835 73.8096257167112 1 0 0 0 0 0 83 0 0 0
13962 ind-13962 7.01020105471683 1.68165063991943 0.807097987591712 86.240882562031 1 0 0 0 0 0 0 0 0 70
13963 ind-13963 1.18615741289931 4.24605438234412 0.825616777102002 13.6713152869917 1 0 0 0 116 0 0 0 136 212
13964 ind-13964 -7.53991056360938 2.1200107663726 0.616762766867702 40.3476879189824 1 0 0 0 77 0 0 0 0 0
13965 ind-13965 0.422164764638793 3.22183677975554 0.97074159734549 33.1060406379588 1 0 0 0 77 0 0 0 136 0
13966 ind-13966 -8.39044137670247 2.87708795247917 0.49802737897268 31.0354787794305 1 0 0 0 0 161 0 0 0 0
13967 ind-13967 -7.53991054557022 2.1200107663726 0.616717792869262 40.3413434014809 1 0 0 0 77 0 0 0 0 0
13968 ind-13968 7.54894339305639 2.13025168859109 0.700964733238006 55.5041671122051 1 0 0 0 0 0 0 0 102 0
13969 ind-13969 -7.41787366087898 2.01650556324904 0.620661131304589 40.1046844548542 1 0 75 0 0 0 0 0 0 0
13970 ind-13970 -7.37863068357552 1.98333634643555 0.642845592663489 43.2029322145474 1 0 0 73 0 0 0 0 0 0
13971 ind-13971 6.96783622454084 1.64761630766568 0.925486443118714 240.529279428954 1 0 0 0 0 0 0 0 68 0
13972 ind-13972 -7.38585669597668 1.99020127468281 0.613511089040669 39.0095792266772 1 0 0 0 0 80 0 0 0 0
13973 ind-13973 -8.00639694945582 2.52918062155122 0.566295283646794 36.4167102573725 1 0 113 0 0 0 0 0 0 0
13974 ind-13974 7.54894339197157 2.13025168859109 0.70094452609361 55.4995212742462 1 0 0 0 0 0 0 0 102 0
13975 ind-13975 1.37950375526787 3.69473954318004 0.833799666318841 17.5534452076346 1 0 75 0 0 0 0 0 102 141
13976 ind-13976 8.81380237225209 3.26995268832866 0.488511713530307 31.8871005315878 1 0 0 0 0 0 0 260 0 0
13977 ind-13977 10.5005772351896 4.8906830334748 0.0741548820490568 9.92102370403 1 0 0 0 0 0 791 0 0 0
13978 ind-13978 -7.53991052752882 2.1200107663726 0.616672817077747 40.3350000872648 1 0 0 0 77 0 0 0 0 0
13979 ind-13979 6.96783621317874 1.64761630766568 0.925305658415113 239.918856439909 1 0 0 0 0 0 0 0 68 0
13980 ind-13980 9.7168910739977 4.12874373891325 0.237027252130045 17.0822185301506 1 0 0 0 0 0 0 0 0 460
13981 ind-13981 2.69259117820806 4.68045097256114 0.395558989865537 6.07123697260276 1 0 0 0 0 80 249 216 68 70
13982 ind-13982 7.60503135580189 2.17847675849431 0.683750016631142 52.2238146193323 1 0 0 0 0 0 0 0 0 106
13983 ind-13983 2.23741525410971 4.88426839505977 0.519912860934163 7.16224368147986 1 0 0 0 0 121 166 0 238 247
13984 ind-13984 -1.09133999389928 4.02222053348274 0.854031833281686 15.4408227680814 1 0 0 0 116 121 0 0 136 0
13985 ind-13985 -7.38585670870064 1.99020127468281 0.613487393389545 39.0063583021858 1 0 0 0 0 80 0 0 0 0
13986 ind-13986 0.0651291767063259 3.04149561939163 0.996888329115125 35.7396088501634 1 0 0 0 77 0 0 0 0 106
13987 ind-13987 -7.37863068364213 1.98333634643555 0.642847447245075 43.2032257863793 1 0 0 73 0 0 0 0 0 0
13988 ind-13988 -7.37863068370874 1.98333634643555 0.64284930179917 43.203519356854 1 0 0 73 0 0 0 0 0 0
13989 ind-13989 1.00712412596757 3.56441676368349 0.918016987767587 28.2840432285595 1 0 0 0 77 0 0 216 0 0
13990 ind-13990 1.1072141032485 4.44774474534683 0.783450241009204 9.15328660533433 1 0 0 0 0 161 166 130 0 106
13991 ind-13991 0.383844166283181 4.4720025436083 0.925942699636571 9.32065157581845 1 0 0 0 194 0 124 0 68 141
13992 ind-13992 6.96783620183733 1.64761630766568 0.925125245446162 239.312625993234 1 0 0 0 0 0 0 0 68 0
13993 ind-13993 7.96205607345193 2.49124669085676 0.667049352872735 51.4682744747319 1 0 0 0 0 0 0 0 136 0
13994 ind-13994 1.50582510575049 4.75620936879391 0.731824897078294 10.2854297056167 1 0 151 0 0 0 124 0 409 0
13995 ind-13995 -8.00639694884883 2.52918062155122 0.566271898255312 36.4139511075175 1 0 113 0 0 0 0 0 0 0
13996 ind-13996 2.68011905293279 5.64051744429419 0.258591378954647 3.8378217503425 1 0 0 146 0 0 166 433 341 247
13997 ind-13997 -7.37863068377535 1.98333634643555 0.642851156325772 43.2038129259716 1 0 0 73 0 0 0 0 0 0
13998 ind-13998 6.96783619051647 1.64761630766568 0.92494520190254 238.710541151083 1 0 0 0 0 0 0 0 68 0
13999 ind-13999 7.01020104988804 1.68165063991943 0.807033514680407 86.2080194677037 1 0 0 0 0 0 0 0 0 70
14000 ind-14000 -0.814248275730074 4.12549382851843 0.887770075187373 14.9017051708827 1 0 113 0 116 0 166 0 0 0
14001 ind-14001 6.96783617921604 1.64761630766568 0.92476552550507 238.112555721709 1 0 0 0 0 0 0 0 68 0
14002 ind-14002 7.25654942756546 1.88328594999726 0.772544305938035 73.8271236673765 1 0 0 0 0 0 83 0 0 0
14003 ind-14003 7.96205607255954 2.49124669085676 0.667027138447741 51.4639057498465 1 0 0 0 0 0 0 0 136 0
14004 ind-14004 -8.00639694824174 2.52918062155122 0.566248510201151 36.4111919314266 1 0 113 0 0 0 0 0 0 0
14005 ind-14005 7.01020104506252 1.68165063991943 0.806969091618083 86.1752036310897 1 0 0 0 0 0 0 0 0 70
14006 ind-14006 8.2276738962047 2.72996128513547 0.639823322789058 48.2305677316177 1 0 0 0 0 0 0 173 0 0
14007 ind-14007 6.96783616793591 1.64761630766568 0.924586214004141 237.51862424393 1 0 0 0 0 0 0 0 68 0
14008 ind-14008 8.54508962801735 3.02004550301168 0.553689928915984 37.628014416443 1 0 0 0 0 0 0 0 204 0
14009 ind-14009 -7.37863068384196 1.98333634643555 0.642853010824884 43.204106493732 1 0 0 73 0 0 0 0 0 0
14010 ind-14010 7.01020104024027 1.68165063991943 0.806904718334815 86.1424349440634 1 0 0 0 0 0 0 0 0 70
14011 ind-14011 6.96783615667595 1.64761630766568 0.924407265179138 236.928701972005 1 0 0 0 0 0 0 0 68 0
14012 ind-14012 -8.12852857801714 2.63832659579893 0.568783950846723 37.3273862331133 1 0 0 0 116 0 0 0 0 0
