August_1m	August_2m	August_3m	August_4m	December_1m	December_2m	December_3m	December_4m	August_1t	August_2t	August_3t	August_4t	December_1t	December_2t	December_3t	December_4t
113.0	330.0	428.0	404.0	499.0	477.0	307.0	283.0	7103.0	5158.0	7027.0	5461.0	8058.0	5747.0	7313.0	7081.0
189.0	110.0	155.0	121.0	208.0	173.0	68.0	212.0	1605.0	1897.0	1456.0	1250.0	2168.0	1365.0	1625.0	1597.0
1629.0	1320.0	1558.0	1212.0	1332.0	1691.0	2047.0	1699.0	5696.0	5261.0	6112.0	4869.0	6028.0	6765.0	7210.0	6202.0
492.0	770.0	1052.0	1697.0	874.0	1864.0	1433.0	849.0	871.0	1045.0	1169.0	2001.0	1207.0	2233.0	1603.0	1646.0
189.0	403.0	272.0	404.0	499.0	563.0	204.0	354.0	63143.0	40352.0	54557.0	40418.0	62449.0	43368.0	68258.0	59013.0
303.0	293.0	428.0	1010.0	541.0	1127.0	648.0	814.0	2424.0	2466.0	2164.0	2971.0	3382.0	3835.0	3582.0	4286.0
416.0	696.0	506.0	1010.0	1332.0	737.0	989.0	1239.0	14370.0	13939.0	12989.0	13472.0	23790.0	19925.0	20619.0	20654.0
227.0	293.0	584.0	282.0	416.0	216.0	307.0	283.0	3444.0	3578.0	4566.0	3368.0	3384.0	3497.0	3613.0	3678.0
644.0	1027.0	974.0	808.0	499.0	1301.0	1331.0	920.0	6253.0	5161.0	6409.0	5613.0	5490.0	6537.0	8066.0	5613.0
568.0	476.0	350.0	323.0	541.0	477.0	614.0	708.0	4816.0	4415.0	3896.0	3368.0	6013.0	5021.0	5906.0	6052.0
757.0	733.0	974.0	808.0	1332.0	650.0	853.0	1062.0	2936.0	3057.0	3173.0	2184.0	4578.0	2997.0	2983.0	3009.0
378.0	293.0	311.0	606.0	791.0	520.0	477.0	318.0	8060.0	7157.0	7793.0	6590.0	11141.0	9637.0	9751.0	8852.0
151.0	256.0	311.0	121.0	166.0	130.0	375.0	212.0	4457.0	4141.0	4948.0	4181.0	5551.0	3516.0	4634.0	4248.0
530.0	733.0	584.0	767.0	1124.0	737.0	1399.0	920.0	5583.0	5166.0	5567.0	5085.0	8851.0	7228.0	8637.0	8005.0
189.0	293.0	194.0	161.0	208.0	260.0	273.0	177.0	6765.0	5434.0	7216.0	5389.0	7434.0	6346.0	6500.0	5364.0
113.0	330.0	116.0	242.0	249.0	260.0	409.0	318.0	11365.0	10317.0	9742.0	9700.0	15612.0	15306.0	16381.0	12746.0
833.0	696.0	545.0	889.0	999.0	520.0	853.0	778.0	2934.0	2124.0	3286.0	2868.0	2938.0	2538.0	3171.0	2545.0
454.0	586.0	701.0	727.0	749.0	1040.0	784.0	778.0	492.0	825.0	915.0	929.0	978.0	1365.0	938.0	991.0
757.0	990.0	1091.0	646.0	999.0	607.0	819.0	1133.0	5530.0	5325.0	6028.0	5389.0	6324.0	6071.0	5572.0	5637.0
454.0	476.0	428.0	282.0	707.0	780.0	375.0	389.0	6403.0	4456.0	4816.0	4160.0	10257.0	5274.0	5865.0	5644.0
1212.0	1027.0	740.0	1333.0	791.0	1561.0	648.0	1345.0	2141.0	1814.0	1558.0	1961.0	1538.0	2340.0	1212.0	2213.0
833.0	733.0	350.0	727.0	582.0	1084.0	511.0	743.0	9691.0	9914.0	10315.0	8362.0	11208.0	8814.0	9141.0	11618.0
909.0	843.0	428.0	444.0	749.0	1040.0	1331.0	1097.0	7216.0	5550.0	6212.0	3934.0	10554.0	6505.0	10083.0	9628.0
454.0	183.0	350.0	363.0	999.0	346.0	921.0	708.0	8578.0	7054.0	7014.0	5683.0	16116.0	13877.0	14398.0	14163.0
454.0	440.0	311.0	404.0	624.0	1084.0	580.0	424.0	23928.0	24456.0	23981.0	25261.0	39031.0	36140.0	48349.0	38627.0
719.0	1393.0	350.0	565.0	624.0	693.0	614.0	708.0	12854.0	10481.0	12094.0	8573.0	8439.0	8360.0	10970.0	8234.0
113.0	220.0	77.0	404.0	333.0	390.0	375.0	601.0	2583.0	2751.0	2361.0	3039.0	5124.0	5575.0	5865.0	5625.0
454.0	880.0	974.0	727.0	541.0	867.0	819.0	708.0	3953.0	6114.0	5940.0	4229.0	4400.0	5256.0	5250.0	5022.0
75.0	220.0	77.0	121.0	166.0	86.0	102.0	141.0	6314.0	8152.0	7793.0	8083.0	7569.0	6672.0	9307.0	6744.0
113.0	73.0	311.0	242.0	249.0	86.0	511.0	212.0	22731.0	24456.0	25979.0	22046.0	31224.0	28912.0	36566.0	26556.0
75.0	73.0	77.0	161.0	83.0	130.0	68.0	247.0	4209.0	3861.0	4871.0	4254.0	9251.0	5913.0	7584.0	5507.0
151.0	330.0	233.0	80.0	249.0	86.0	341.0	106.0	5612.0	5325.0	5437.0	3849.0	5430.0	5421.0	5884.0	4248.0
227.0	220.0	233.0	323.0	541.0	433.0	341.0	141.0	7103.0	5643.0	5195.0	5132.0	8872.0	8850.0	9224.0	5447.0
265.0	220.0	155.0	323.0	249.0	477.0	102.0	460.0	5642.0	6288.0	4102.0	5774.0	6751.0	7820.0	6825.0	6483.0
189.0	476.0	194.0	80.0	166.0	433.0	477.0	637.0	9471.0	9537.0	9742.0	6218.0	16653.0	13141.0	15413.0	18209.0
3409.0	2787.0	2766.0	2142.0	2456.0	2211.0	2286.0	3186.0	6646.0	7076.0	6464.0	5934.0	5807.0	5394.0	6081.0	6211.0
2007.0	3081.0	3039.0	2182.0	2081.0	3729.0	4232.0	1416.0	12243.0	14332.0	13390.0	17185.0	13517.0	16215.0	17133.0	11421.0
189.0	146.0	77.0	80.0	83.0	260.0	204.0	177.0	3574.0	3122.0	3542.0	4254.0	3965.0	5782.0	5688.0	3934.0
340.0	586.0	584.0	1010.0	1373.0	390.0	887.0	637.0	21311.0	20239.0	22482.0	21966.0	28622.0	21684.0	31691.0	22762.0
189.0	110.0	350.0	121.0	166.0	346.0	273.0	389.0	9471.0	9171.0	7624.0	6736.0	11895.0	11564.0	13001.0	10819.0
1022.0	550.0	428.0	404.0	457.0	693.0	546.0	956.0	4192.0	3417.0	2896.0	2846.0	4361.0	3710.0	3434.0	4248.0
340.0	513.0	233.0	363.0	541.0	607.0	136.0	283.0	8118.0	7133.0	7085.0	6165.0	8729.0	6899.0	6500.0	6437.0
757.0	1137.0	1480.0	1616.0	1790.0	2602.0	1911.0	3292.0	37886.0	29926.0	37021.0	22454.0	68855.0	49096.0	63707.0	60980.0
606.0	807.0	506.0	525.0	749.0	1431.0	853.0	1239.0	3812.0	4585.0	4085.0	4776.0	7069.0	7339.0	7550.0	7333.0
265.0	183.0	233.0	363.0	291.0	86.0	204.0	177.0	3234.0	2321.0	1981.0	2776.0	2127.0	1495.0	1931.0	1806.0
151.0	293.0	194.0	202.0	166.0	520.0	375.0	318.0	4095.0	3224.0	3479.0	4393.0	5372.0	7129.0	5520.0	6373.0
871.0	550.0	506.0	1131.0	1040.0	867.0	1467.0	1239.0	6136.0	4585.0	4523.0	5547.0	8820.0	6570.0	8532.0	7333.0
1212.0	1063.0	857.0	646.0	1831.0	1040.0	1604.0	1168.0	5181.0	5266.0	5227.0	4522.0	9023.0	7542.0	7004.0	7395.0
681.0	1063.0	1052.0	1050.0	1082.0	650.0	1296.0	672.0	5412.0	4770.0	4477.0	4360.0	5179.0	3236.0	5738.0	3866.0
492.0	1320.0	1013.0	1010.0	2456.0	1604.0	1911.0	1522.0	14924.0	11097.0	14072.0	9716.0	26131.0	18658.0	23026.0	20300.0
757.0	330.0	779.0	1131.0	749.0	607.0	819.0	601.0	17221.0	16507.0	19484.0	13314.0	18278.0	12918.0	15454.0	14681.0
795.0	733.0	701.0	363.0	915.0	1170.0	1228.0	1097.0	7724.0	5964.0	7231.0	5963.0	11169.0	11593.0	12286.0	10163.0
416.0	293.0	194.0	80.0	166.0	216.0	204.0	460.0	13023.0	11287.0	12989.0	13472.0	20816.0	15488.0	22752.0	10704.0
606.0	586.0	740.0	606.0	791.0	910.0	716.0	956.0	8419.0	6379.0	7712.0	4269.0	10141.0	7718.0	8740.0	8313.0
378.0	550.0	194.0	363.0	208.0	477.0	341.0	424.0	4073.0	3958.0	4871.0	4604.0	3927.0	3975.0	4675.0	4568.0
113.0	110.0	233.0	80.0	124.0	86.0	170.0	141.0	2991.0	2559.0	2718.0	2787.0	3286.0	2710.0	2892.0	2360.0
265.0	110.0	116.0	323.0	374.0	303.0	238.0	283.0	796.0	769.0	621.0	808.0	1622.0	1190.0	1159.0	833.0
1401.0	1320.0	1285.0	2182.0	2206.0	2949.0	2798.0	2655.0	4222.0	5741.0	4642.0	9132.0	8358.0	11987.0	11105.0	8047.0
454.0	146.0	350.0	80.0	374.0	346.0	375.0	460.0	8578.0	8152.0	8554.0	8981.0	11709.0	12849.0	15016.0	10959.0
151.0	256.0	77.0	121.0	83.0	130.0	170.0	212.0	8419.0	6419.0	7793.0	6381.0	7569.0	7228.0	10665.0	5590.0
833.0	807.0	272.0	646.0	499.0	1084.0	887.0	424.0	8867.0	7472.0	5930.0	6532.0	9796.0	7744.0	8963.0	9442.0
795.0	623.0	506.0	80.0	249.0	303.0	341.0	212.0	928.0	642.0	701.0	202.0	312.0	390.0	409.0	354.0
340.0	403.0	155.0	727.0	208.0	563.0	307.0	424.0	3589.0	4921.0	4453.0	6165.0	4336.0	4583.0	5206.0	4774.0
1022.0	1504.0	1091.0	1414.0	666.0	780.0	1501.0	389.0	3237.0	3173.0	2863.0	2928.0	1810.0	1863.0	3174.0	1044.0
1401.0	3008.0	1558.0	2263.0	1082.0	2211.0	2150.0	1380.0	4566.0	6852.0	4378.0	5052.0	4586.0	4787.0	4897.0	3577.0
75.0	110.0	155.0	121.0	124.0	86.0	136.0	354.0	6888.0	5792.0	5375.0	5511.0	9607.0	6672.0	6825.0	9317.0
303.0	73.0	272.0	485.0	457.0	433.0	204.0	531.0	3988.0	5240.0	5245.0	5987.0	7507.0	7109.0	6205.0	8706.0
113.0	183.0	155.0	485.0	457.0	477.0	443.0	601.0	7103.0	6550.0	6777.0	6467.0	15791.0	12553.0	15299.0	11575.0
909.0	1063.0	1247.0	1010.0	624.0	1170.0	819.0	531.0	16237.0	13997.0	13554.0	13295.0	11782.0	9148.0	10777.0	10414.0
189.0	220.0	467.0	121.0	166.0	130.0	238.0	106.0	3157.0	2858.0	3270.0	2755.0	2485.0	1606.0	2077.0	1496.0
2652.0	1907.0	3000.0	2384.0	1706.0	867.0	1399.0	814.0	2973.0	2477.0	3293.0	2747.0	1977.0	1019.0	1604.0	938.0
151.0	183.0	389.0	242.0	291.0	303.0	204.0	212.0	5412.0	4265.0	4428.0	3849.0	5498.0	4158.0	4994.0	4335.0
909.0	990.0	1013.0	1293.0	1540.0	1257.0	1092.0	1097.0	6314.0	6308.0	6332.0	6218.0	6876.0	7811.0	8401.0	7622.0
113.0	146.0	77.0	161.0	124.0	346.0	204.0	247.0	3919.0	4192.0	4329.0	5987.0	6573.0	10204.0	9307.0	7745.0
189.0	146.0	194.0	242.0	333.0	346.0	102.0	212.0	1515.0	1137.0	1325.0	1638.0	2449.0	1779.0	1422.0	1562.0
151.0	110.0	77.0	121.0	333.0	173.0	443.0	106.0	16838.0	15721.0	12989.0	12125.0	37007.0	34694.0	31691.0	35408.0
189.0	220.0	311.0	80.0	166.0	216.0	273.0	70.0	23678.0	20009.0	22268.0	16167.0	20816.0	19712.0	21002.0	14163.0
378.0	183.0	389.0	242.0	83.0	346.0	341.0	177.0	2525.0	2209.0	1891.0	1757.0	1982.0	1584.0	2201.0	1220.0
189.0	146.0	155.0	323.0	166.0	86.0	204.0	318.0	6765.0	6669.0	7085.0	4899.0	7569.0	4336.0	4994.0	5311.0
757.0	1614.0	857.0	1212.0	1082.0	1301.0	784.0	1133.0	10379.0	10980.0	8748.0	8362.0	11895.0	9035.0	8819.0	8649.0
378.0	623.0	155.0	525.0	291.0	520.0	750.0	354.0	2202.0	2474.0	2106.0	2101.0	2469.0	2168.0	3128.0	2682.0
454.0	330.0	662.0	727.0	749.0	823.0	580.0	672.0	1117.0	568.0	954.0	1393.0	1581.0	1301.0	1023.0	1326.0
719.0	256.0	350.0	525.0	457.0	823.0	477.0	672.0	51417.0	36684.0	43840.0	37531.0	65423.0	48470.0	68258.0	61159.0
227.0	330.0	77.0	80.0	83.0	303.0	136.0	495.0	701.0	935.0	331.0	585.0	770.0	824.0	869.0	1274.0
151.0	73.0	116.0	282.0	208.0	346.0	136.0	212.0	6314.0	5643.0	6153.0	5774.0	9462.0	9376.0	10501.0	7081.0
265.0	73.0	77.0	282.0	166.0	216.0	68.0	70.0	24109.0	18342.0	19484.0	20209.0	18503.0	16680.0	13651.0	14163.0
265.0	220.0	272.0	363.0	166.0	130.0	511.0	177.0	1854.0	1448.0	1715.0	2127.0	1616.0	1782.0	1570.0	1255.0
151.0	256.0	194.0	404.0	791.0	346.0	136.0	495.0	1683.0	1450.0	1910.0	1616.0	3019.0	2628.0	2676.0	3177.0
227.0	293.0	194.0	444.0	249.0	477.0	750.0	318.0	1495.0	1192.0	1325.0	1273.0	2191.0	2129.0	2170.0	1379.0
113.0	73.0	77.0	121.0	208.0	86.0	204.0	212.0	1196.0	621.0	1067.0	1073.0	2040.0	1700.0	1678.0	1800.0
303.0	513.0	155.0	323.0	83.0	823.0	375.0	460.0	1515.0	1909.0	1309.0	1518.0	1665.0	2474.0	1915.0	2278.0
568.0	366.0	350.0	565.0	457.0	260.0	716.0	354.0	12354.0	12228.0	10628.0	8841.0	8979.0	11313.0	9954.0	11421.0
1022.0	953.0	584.0	727.0	707.0	477.0	750.0	708.0	1590.0	1650.0	1207.0	1313.0	1040.0	1172.0	1193.0	1257.0
1326.0	990.0	623.0	687.0	1540.0	1084.0	614.0	1062.0	5765.0	6308.0	4584.0	5678.0	5791.0	6611.0	6825.0	7753.0
454.0	330.0	467.0	646.0	291.0	780.0	341.0	354.0	10332.0	11005.0	7666.0	10601.0	8831.0	9293.0	8751.0	8047.0
568.0	366.0	350.0	444.0	666.0	607.0	375.0	814.0	4658.0	4216.0	3896.0	3674.0	5597.0	5838.0	6055.0	6264.0
378.0	256.0	194.0	565.0	208.0	86.0	307.0	495.0	4209.0	3093.0	3247.0	3698.0	2635.0	2115.0	2818.0	2986.0
303.0	220.0	77.0	525.0	416.0	260.0	409.0	708.0	511.0	329.0	311.0	808.0	645.0	650.0	835.0	1079.0
492.0	1393.0	1013.0	525.0	915.0	997.0	1604.0	2513.0	1588.0	2640.0	2106.0	1294.0	2289.0	2577.0	3756.0	4779.0
340.0	330.0	467.0	970.0	333.0	650.0	853.0	531.0	14207.0	15721.0	14613.0	19020.0	14481.0	18586.0	20810.0	17132.0
189.0	110.0	389.0	121.0	208.0	173.0	170.0	247.0	3210.0	2445.0	3068.0	2636.0	3252.0	2990.0	2245.0	3349.0
1136.0	476.0	467.0	282.0	666.0	650.0	989.0	354.0	4241.0	4541.0	4630.0	4963.0	5008.0	5332.0	5926.0	3650.0
151.0	73.0	77.0	323.0	83.0	477.0	170.0	318.0	18943.0	18342.0	19484.0	17963.0	27755.0	31803.0	28440.0	35408.0
530.0	330.0	311.0	363.0	499.0	260.0	341.0	141.0	852.0	660.0	642.0	667.0	687.0	542.0	630.0	336.0
113.0	146.0	194.0	80.0	166.0	173.0	273.0	70.0	4209.0	4446.0	5266.0	5389.0	6661.0	6672.0	5809.0	5901.0
1288.0	1504.0	1091.0	1091.0	499.0	1604.0	955.0	1097.0	1951.0	2254.0	2122.0	1941.0	999.0	2253.0	1603.0	1805.0
1174.0	1137.0	857.0	2667.0	1498.0	2515.0	1228.0	1876.0	2139.0	1779.0	1655.0	4104.0	2624.0	3578.0	2918.0	2904.0
151.0	110.0	155.0	202.0	291.0	173.0	273.0	177.0	8419.0	8465.0	7422.0	6124.0	12143.0	10204.0	10501.0	9317.0
985.0	770.0	701.0	1374.0	957.0	1734.0	989.0	1062.0	4339.0	3566.0	3791.0	3635.0	5176.0	5057.0	5292.0	3807.0
189.0	256.0	272.0	202.0	249.0	173.0	409.0	424.0	1913.0	991.0	1523.0	1453.0	2014.0	1906.0	2201.0	1485.0
871.0	1027.0	350.0	1010.0	999.0	1387.0	1228.0	1310.0	15023.0	9972.0	10020.0	8942.0	17842.0	14307.0	16830.0	16583.0
606.0	696.0	467.0	565.0	541.0	477.0	511.0	283.0	22451.0	17424.0	20331.0	15293.0	16400.0	12553.0	15998.0	12315.0
151.0	183.0	77.0	161.0	291.0	260.0	136.0	141.0	2706.0	2445.0	2514.0	2413.0	3238.0	4065.0	3500.0	4291.0
113.0	366.0	506.0	161.0	416.0	303.0	170.0	177.0	22731.0	18342.0	20264.0	16167.0	20816.0	15178.0	18960.0	17704.0
151.0	403.0	272.0	444.0	166.0	433.0	238.0	354.0	4888.0	4921.0	4546.0	5700.0	5046.0	5102.0	4684.0	4482.0
227.0	146.0	311.0	242.0	374.0	390.0	273.0	212.0	4941.0	6379.0	10750.0	6928.0	10127.0	10842.0	8030.0	8497.0
568.0	256.0	155.0	444.0	249.0	216.0	614.0	177.0	13860.0	11672.0	10391.0	9073.0	11895.0	7744.0	11169.0	8430.0
871.0	1283.0	818.0	808.0	1248.0	1474.0	1877.0	1203.0	10757.0	9041.0	8266.0	7626.0	12876.0	12495.0	14329.0	15238.0
303.0	220.0	272.0	161.0	291.0	390.0	136.0	177.0	7048.0	4402.0	5146.0	3368.0	6200.0	4818.0	5056.0	4318.0
568.0	917.0	896.0	2142.0	707.0	1257.0	853.0	1133.0	7784.0	7772.0	8874.0	8400.0	7007.0	6910.0	7169.0	7454.0
757.0	330.0	428.0	565.0	457.0	1040.0	443.0	460.0	21047.0	23582.0	20412.0	28293.0	30531.0	29738.0	36973.0	16439.0
189.0	183.0	155.0	161.0	124.0	693.0	68.0	495.0	9020.0	9171.0	9742.0	10778.0	13877.0	19274.0	17064.0	20654.0
606.0	917.0	1247.0	727.0	957.0	1301.0	1126.0	495.0	7216.0	6694.0	6266.0	7063.0	8399.0	7477.0	7508.0	6119.0
1439.0	990.0	1363.0	1212.0	1706.0	1474.0	1569.0	1841.0	3859.0	3195.0	3757.0	3861.0	5188.0	4298.0	4686.0	5245.0
871.0	770.0	623.0	1576.0	1290.0	1127.0	1365.0	814.0	28109.0	29629.0	25979.0	26272.0	33093.0	30475.0	36896.0	28082.0
4811.0	3961.0	3702.0	3233.0	1706.0	1691.0	2013.0	1664.0	7368.0	7229.0	6253.0	6492.0	3166.0	2946.0	3735.0	2620.0
947.0	1137.0	701.0	646.0	999.0	1214.0	1945.0	1239.0	12300.0	13223.0	14315.0	13197.0	16935.0	19585.0	27399.0	17704.0
378.0	440.0	428.0	202.0	666.0	563.0	307.0	1239.0	5051.0	4114.0	4762.0	3962.0	9125.0	6711.0	7143.0	10242.0
303.0	513.0	233.0	282.0	166.0	563.0	307.0	460.0	2806.0	3170.0	3597.0	2947.0	2775.0	3355.0	3412.0	3968.0
303.0	220.0	311.0	404.0	416.0	216.0	682.0	424.0	5942.0	5368.0	5773.0	6315.0	7709.0	9035.0	9751.0	6965.0
151.0	256.0	233.0	121.0	374.0	260.0	648.0	601.0	891.0	753.0	662.0	464.0	1435.0	1320.0	1724.0	2033.0
1591.0	2090.0	1675.0	1697.0	1831.0	1821.0	2184.0	1805.0	5505.0	4954.0	4914.0	5288.0	6252.0	5486.0	5488.0	5204.0
227.0	733.0	506.0	323.0	457.0	780.0	409.0	106.0	9471.0	8337.0	7675.0	7519.0	8480.0	7295.0	8358.0	8171.0
189.0	256.0	272.0	323.0	291.0	520.0	409.0	389.0	720.0	879.0	741.0	908.0	1289.0	1213.0	1143.0	1486.0
75.0	256.0	701.0	282.0	124.0	433.0	409.0	177.0	2228.0	2232.0	2997.0	2377.0	2047.0	2036.0	2824.0	2241.0
340.0	733.0	584.0	525.0	457.0	1170.0	580.0	283.0	5412.0	6270.0	4996.0	5052.0	6637.0	6691.0	6519.0	4291.0
454.0	403.0	623.0	485.0	707.0	780.0	682.0	424.0	4289.0	5309.0	4948.0	4490.0	5898.0	6051.0	7756.0	5311.0
265.0	256.0	77.0	363.0	416.0	216.0	204.0	283.0	2433.0	3378.0	2361.0	1977.0	2851.0	2105.0	3056.0	3372.0
492.0	183.0	389.0	323.0	291.0	346.0	341.0	495.0	4037.0	3396.0	4531.0	3368.0	3938.0	4283.0	4550.0	3903.0
719.0	366.0	311.0	485.0	666.0	563.0	784.0	424.0	6370.0	5025.0	5668.0	4217.0	9125.0	6632.0	6229.0	5820.0
681.0	807.0	662.0	1374.0	1040.0	1387.0	1228.0	1203.0	4316.0	4055.0	3025.0	5146.0	5507.0	6640.0	5584.0	5326.0
265.0	183.0	194.0	323.0	208.0	130.0	273.0	212.0	1627.0	1972.0	2117.0	2046.0	1909.0	1193.0	1467.0	2062.0
303.0	330.0	311.0	687.0	541.0	390.0	375.0	495.0	5317.0	4522.0	4156.0	3994.0	5757.0	3942.0	5520.0	4236.0
227.0	440.0	272.0	404.0	333.0	303.0	375.0	495.0	6494.0	6288.0	6061.0	4755.0	8123.0	5325.0	6472.0	6274.0
2197.0	2164.0	1948.0	687.0	2414.0	2255.0	1979.0	1416.0	6406.0	5357.0	6146.0	4943.0	8076.0	7204.0	6324.0	5094.0
227.0	220.0	194.0	161.0	291.0	390.0	238.0	141.0	22731.0	16931.0	19484.0	13472.0	29143.0	22959.0	21718.0	20233.0
530.0	146.0	194.0	121.0	166.0	216.0	307.0	283.0	66301.0	48912.0	48712.0	40418.0	55511.0	43368.0	61432.0	56652.0
189.0	513.0	428.0	323.0	291.0	650.0	375.0	531.0	13530.0	12839.0	12607.0	13472.0	17143.0	15488.0	18771.0	16094.0
340.0	256.0	467.0	363.0	208.0	303.0	477.0	601.0	14825.0	18342.0	17319.0	20209.0	18924.0	15977.0	21718.0	20064.0
113.0	293.0	155.0	80.0	208.0	130.0	443.0	389.0	10332.0	10869.0	9169.0	8981.0	20816.0	16263.0	18486.0	17704.0
151.0	110.0	77.0	404.0	208.0	346.0	341.0	177.0	151545.0	110052.0	77939.0	134729.0	208166.0	173473.0	170645.0	177040.0
75.0	73.0	155.0	161.0	124.0	86.0	68.0	141.0	1994.0	1706.0	1812.0	1757.0	1643.0	1807.0	1587.0	1539.0
265.0	146.0	77.0	242.0	374.0	216.0	307.0	283.0	37886.0	29347.0	25979.0	24251.0	53528.0	43368.0	43880.0	47210.0
454.0	586.0	311.0	363.0	333.0	910.0	546.0	460.0	34972.0	32608.0	28341.0	24251.0	41633.0	37947.0	36404.0	46030.0
227.0	73.0	194.0	121.0	291.0	130.0	341.0	141.0	3666.0	3861.0	3676.0	3464.0	7108.0	5421.0	4740.0	4426.0
1591.0	1320.0	1441.0	1414.0	1415.0	1691.0	1979.0	1876.0	61201.0	60028.0	57675.0	56586.0	67406.0	70473.0	73314.0	72178.0
1363.0	1760.0	1714.0	2223.0	1665.0	2298.0	2662.0	2407.0	33266.0	28400.0	28109.0	25552.0	37007.0	34306.0	38029.0	34894.0
1515.0	917.0	701.0	1374.0	333.0	260.0	477.0	283.0	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18	-9.223372036854776e+18
75.0	73.0				86.0	102.0		8419.0	8152.0				17347.0	20477.0	
	1760.0		1657.0	2706.0	3035.0	3822.0	2938.0		5059.0		5855.0	3308.0	3469.0	4814.0	3328.0
151.0		77.0	121.0		86.0	102.0	141.0	3157.0		2514.0	2636.0		411.0	581.0	708.0
151.0	110.0	155.0	161.0	374.0		443.0	424.0	5412.0	5502.0	5773.0	7029.0	5063.0		5995.0	4426.0
	366.0	350.0	242.0	83.0	86.0	170.0	70.0		4419.0	5082.0	2921.0	3965.0	4336.0	4740.0	4165.0
113.0		116.0		374.0	607.0	443.0	531.0	1386.0		1284.0		1892.0	2605.0	2102.0	2565.0
189.0		194.0	282.0	416.0	260.0	307.0	389.0	834.0		779.0	645.0	437.0	281.0	392.0	442.0
75.0	110.0	77.0		333.0	303.0	443.0		25257.0	18342.0	25979.0		18503.0	15178.0	20167.0	
265.0		428.0	323.0	707.0	823.0	1023.0	566.0	1418.0		1636.0	1577.0	1477.0	1344.0	2031.0	1062.0
75.0		77.0	121.0	124.0	130.0	136.0	141.0	870.0		604.0	1010.0	562.0	476.0	546.0	602.0
113.0	220.0		323.0	832.0	997.0	477.0	849.0	887.0	1063.0		1336.0	1353.0	1778.0	1023.0	1470.0
		116.0	121.0	83.0	86.0	136.0	106.0			11690.0	13472.0	16653.0	17347.0	22752.0	21244.0
151.0	110.0	116.0	80.0		130.0	238.0	177.0	1193.0	1068.0	779.0	869.0		586.0	1090.0	797.0
	476.0	389.0	404.0	874.0	1257.0	1126.0	814.0		4456.0	3896.0	5052.0	5142.0	6320.0	5959.0	5154.0
113.0	73.0			166.0	173.0	170.0	141.0	5166.0	3668.0			5372.0	5421.0	4875.0	4426.0
	73.0	77.0			260.0	273.0	177.0		4891.0	4584.0			7228.0	6825.0	4917.0
189.0	183.0	77.0		249.0		238.0		1722.0	1300.0	1257.0		562.0		511.0	
189.0	146.0	155.0	363.0		477.0	375.0	283.0	947.0	1155.0	1343.0	1699.0		1258.0	1110.0	778.0
		77.0	80.0			136.0	106.0			683.0	728.0			4403.0	4248.0
75.0		77.0	161.0	624.0	737.0	614.0	743.0	12628.0		12989.0	12436.0	24979.0	23782.0	23627.0	21244.0
151.0	73.0		161.0	208.0		102.0	141.0	2296.0	1706.0		1971.0	1292.0		527.0	833.0
75.0	110.0	116.0	121.0	291.0		341.0	212.0	1262.0	991.0	990.0	1212.0	1209.0		1416.0	1118.0
		272.0	363.0		130.0	136.0	106.0			1806.0	2020.0		3173.0	2904.0	3218.0
1136.0	990.0	1363.0	1091.0	208.0	390.0	307.0		10523.0	10536.0	10911.0	12261.0	7178.0	7653.0	8776.0	
113.0	73.0	77.0	242.0		260.0	273.0	354.0	5682.0	5643.0	6494.0	4409.0		2655.0	2935.0	3404.0
	220.0	194.0	242.0		130.0	136.0			1865.0	1709.0	2072.0		1384.0	1533.0	
227.0	183.0	233.0		582.0	1257.0	989.0	566.0	851.0	679.0	994.0		1248.0	2015.0	1671.0	1185.0
	293.0	545.0	404.0	333.0	693.0	409.0	637.0		1956.0	2648.0	2161.0	854.0	1215.0	954.0	1239.0
189.0	146.0	272.0	121.0	124.0		102.0		2630.0	2096.0	3135.0	1574.0	3673.0		2767.0	
189.0	293.0		363.0	1207.0	1084.0	1262.0	1274.0	2367.0	2643.0		2317.0	3561.0	4251.0	4838.0	4193.0
113.0		116.0		291.0	346.0			2273.0		1461.0		665.0	759.0		
	403.0	389.0	282.0	166.0		102.0	70.0		14945.0	16943.0	15718.0	33306.0		34129.0	35408.0
265.0	440.0	389.0	565.0		86.0	68.0		1498.0	2000.0	2141.0	2281.0		2551.0	2730.0	
	73.0	77.0			173.0	273.0			3057.0	3117.0			2312.0	3412.0	
113.0	146.0	116.0		249.0	173.0	204.0	247.0	1438.0	788.0	1146.0		437.0	412.0	562.0	495.0
189.0	183.0		242.0	124.0	130.0	136.0	70.0	1058.0	808.0		1149.0	1224.0	1172.0	1092.0	1041.0
	73.0		80.0	83.0	86.0		70.0		8152.0		8083.0	13877.0	14456.0		11802.0
113.0	110.0			166.0			106.0	2319.0	1719.0			832.0			531.0
75.0	73.0		80.0	208.0	130.0	204.0	247.0	1148.0	978.0		929.0	1143.0	692.0	853.0	901.0
	110.0	77.0			86.0	102.0			1467.0	1012.0			1770.0	2007.0	
113.0		77.0	80.0	83.0	86.0			1062.0		1113.0	929.0	375.0	411.0		
151.0	183.0		202.0	124.0	173.0	102.0		18943.0	22927.0		20209.0	41633.0	43368.0	51193.0	
